entity1_index,entity2_index,y
96.0,47.0,2.0
212.0,194.0,2.0
36.0,169.0,1.0
222.0,217.0,1.0
283.0,199.0,2.0
51.0,16.0,0.0
168.0,101.0,1.0
116.0,195.0,1.0
63.0,113.0,2.0
25.0,79.0,0.0
118.0,39.0,1.0
155.0,70.0,2.0
232.0,76.0,2.0
86.0,150.0,2.0
235.0,247.0,1.0
169.0,146.0,1.0
259.0,162.0,1.0
210.0,183.0,1.0
3.0,87.0,0.0
177.0,221.0,2.0
53.0,118.0,0.0
183.0,255.0,2.0
65.0,63.0,2.0
6.0,286.0,2.0
292.0,177.0,2.0
140.0,61.0,2.0
63.0,236.0,1.0
261.0,298.0,2.0
238.0,281.0,2.0
154.0,217.0,1.0
290.0,143.0,2.0
229.0,107.0,1.0
229.0,146.0,2.0
87.0,48.0,0.0
126.0,259.0,1.0
52.0,126.0,2.0
283.0,138.0,2.0
278.0,243.0,2.0
74.0,17.0,0.0
248.0,155.0,2.0
202.0,57.0,2.0
10.0,279.0,0.0
137.0,247.0,2.0
268.0,91.0,1.0
241.0,216.0,2.0
96.0,81.0,0.0
129.0,72.0,1.0
118.0,66.0,0.0
27.0,77.0,2.0
250.0,287.0,2.0
40.0,171.0,2.0
159.0,80.0,2.0
60.0,96.0,0.0
135.0,44.0,0.0
49.0,77.0,2.0
121.0,79.0,0.0
148.0,296.0,2.0
221.0,140.0,1.0
162.0,237.0,1.0
202.0,222.0,2.0
60.0,168.0,2.0
173.0,233.0,1.0
224.0,130.0,2.0
230.0,124.0,1.0
232.0,179.0,2.0
285.0,134.0,2.0
163.0,202.0,2.0
111.0,83.0,2.0
277.0,181.0,2.0
283.0,257.0,2.0
18.0,224.0,1.0
261.0,193.0,2.0
134.0,281.0,2.0
254.0,24.0,2.0
38.0,137.0,2.0
164.0,245.0,1.0
294.0,129.0,2.0
155.0,211.0,2.0
271.0,43.0,2.0
230.0,104.0,1.0
104.0,238.0,2.0
273.0,20.0,2.0
261.0,231.0,2.0
81.0,202.0,2.0
228.0,79.0,2.0
225.0,290.0,2.0
167.0,44.0,2.0
99.0,128.0,2.0
292.0,244.0,2.0
115.0,126.0,2.0
127.0,273.0,1.0
160.0,26.0,2.0
203.0,290.0,1.0
118.0,10.0,2.0
0.0,214.0,1.0
89.0,273.0,1.0
121.0,199.0,2.0
284.0,231.0,2.0
88.0,106.0,0.0
50.0,170.0,2.0
21.0,28.0,2.0
252.0,239.0,1.0
57.0,173.0,2.0
110.0,190.0,0.0
283.0,111.0,1.0
9.0,260.0,2.0
83.0,260.0,2.0
178.0,230.0,2.0
49.0,199.0,2.0
17.0,213.0,2.0
204.0,69.0,2.0
293.0,70.0,2.0
125.0,282.0,1.0
137.0,237.0,2.0
220.0,254.0,2.0
191.0,220.0,2.0
15.0,243.0,2.0
288.0,161.0,1.0
280.0,66.0,1.0
51.0,216.0,0.0
12.0,266.0,2.0
285.0,75.0,2.0
290.0,240.0,2.0
88.0,294.0,1.0
97.0,267.0,2.0
210.0,106.0,1.0
40.0,272.0,2.0
17.0,234.0,1.0
271.0,238.0,1.0
181.0,299.0,2.0
198.0,192.0,2.0
218.0,188.0,2.0
151.0,214.0,2.0
30.0,54.0,0.0
154.0,51.0,2.0
107.0,102.0,0.0
232.0,285.0,2.0
291.0,286.0,2.0
281.0,124.0,1.0
30.0,114.0,2.0
204.0,29.0,2.0
247.0,63.0,1.0
208.0,148.0,2.0
208.0,298.0,1.0
77.0,259.0,2.0
286.0,114.0,1.0
210.0,123.0,2.0
257.0,15.0,2.0
139.0,186.0,2.0
188.0,31.0,2.0
286.0,154.0,2.0
18.0,164.0,2.0
231.0,91.0,1.0
92.0,222.0,2.0
116.0,238.0,2.0
228.0,280.0,1.0
117.0,232.0,1.0
259.0,129.0,1.0
5.0,32.0,0.0
127.0,254.0,2.0
228.0,208.0,1.0
164.0,3.0,0.0
92.0,124.0,0.0
164.0,239.0,2.0
146.0,69.0,0.0
274.0,190.0,2.0
292.0,176.0,1.0
293.0,11.0,2.0
280.0,251.0,1.0
47.0,231.0,1.0
26.0,290.0,2.0
144.0,37.0,0.0
257.0,242.0,2.0
129.0,260.0,1.0
78.0,127.0,1.0
62.0,299.0,1.0
81.0,17.0,0.0
98.0,290.0,2.0
238.0,139.0,2.0
292.0,7.0,2.0
105.0,156.0,2.0
295.0,238.0,2.0
182.0,136.0,1.0
273.0,234.0,1.0
245.0,264.0,2.0
114.0,207.0,2.0
59.0,238.0,2.0
139.0,6.0,0.0
168.0,260.0,1.0
142.0,264.0,2.0
125.0,94.0,2.0
283.0,85.0,2.0
113.0,23.0,0.0
283.0,241.0,2.0
213.0,288.0,2.0
51.0,277.0,2.0
275.0,22.0,0.0
202.0,210.0,1.0
169.0,71.0,1.0
68.0,60.0,0.0
122.0,210.0,1.0
117.0,95.0,1.0
128.0,44.0,0.0
137.0,223.0,2.0
158.0,0.0,2.0
154.0,20.0,2.0
232.0,235.0,2.0
100.0,136.0,2.0
70.0,257.0,2.0
256.0,171.0,2.0
28.0,91.0,1.0
166.0,70.0,1.0
147.0,140.0,2.0
159.0,168.0,1.0
290.0,126.0,2.0
11.0,2.0,0.0
294.0,70.0,2.0
244.0,129.0,2.0
183.0,238.0,2.0
145.0,74.0,2.0
178.0,231.0,1.0
233.0,290.0,2.0
117.0,229.0,1.0
96.0,174.0,2.0
89.0,238.0,1.0
61.0,286.0,1.0
126.0,80.0,1.0
45.0,77.0,1.0
229.0,13.0,2.0
164.0,51.0,1.0
31.0,194.0,0.0
43.0,48.0,0.0
200.0,189.0,2.0
227.0,47.0,0.0
108.0,236.0,2.0
86.0,235.0,2.0
46.0,136.0,0.0
200.0,233.0,2.0
167.0,216.0,1.0
193.0,200.0,1.0
47.0,109.0,0.0
268.0,266.0,1.0
271.0,197.0,2.0
208.0,297.0,2.0
31.0,64.0,0.0
217.0,52.0,1.0
143.0,219.0,1.0
129.0,43.0,0.0
185.0,48.0,2.0
298.0,109.0,1.0
124.0,273.0,1.0
84.0,208.0,1.0
161.0,291.0,1.0
63.0,130.0,2.0
299.0,127.0,1.0
298.0,241.0,1.0
209.0,52.0,1.0
299.0,170.0,2.0
298.0,173.0,2.0
44.0,179.0,0.0
173.0,129.0,2.0
71.0,110.0,1.0
143.0,155.0,2.0
36.0,40.0,0.0
284.0,144.0,2.0
247.0,125.0,2.0
77.0,227.0,2.0
160.0,168.0,2.0
192.0,259.0,1.0
47.0,27.0,0.0
44.0,194.0,2.0
65.0,148.0,2.0
215.0,231.0,2.0
121.0,76.0,0.0
132.0,48.0,0.0
189.0,268.0,1.0
251.0,20.0,1.0
192.0,206.0,2.0
143.0,265.0,1.0
90.0,173.0,2.0
237.0,57.0,2.0
76.0,88.0,0.0
165.0,14.0,2.0
221.0,268.0,2.0
266.0,243.0,1.0
107.0,298.0,1.0
33.0,33.0,0.0
69.0,18.0,0.0
99.0,148.0,0.0
104.0,192.0,1.0
166.0,138.0,2.0
55.0,27.0,0.0
74.0,52.0,1.0
49.0,200.0,1.0
255.0,262.0,1.0
60.0,256.0,2.0
25.0,23.0,0.0
269.0,6.0,2.0
232.0,9.0,0.0
294.0,285.0,1.0
279.0,136.0,2.0
36.0,101.0,0.0
111.0,45.0,0.0
68.0,85.0,0.0
261.0,59.0,2.0
210.0,263.0,1.0
133.0,184.0,1.0
265.0,9.0,0.0
25.0,55.0,0.0
282.0,46.0,2.0
286.0,45.0,1.0
61.0,24.0,0.0
181.0,279.0,2.0
33.0,167.0,0.0
109.0,261.0,2.0
99.0,45.0,0.0
54.0,242.0,2.0
65.0,181.0,1.0
194.0,191.0,2.0
147.0,290.0,2.0
241.0,106.0,2.0
106.0,146.0,2.0
222.0,184.0,2.0
201.0,130.0,1.0
187.0,259.0,2.0
159.0,24.0,0.0
167.0,209.0,1.0
189.0,227.0,2.0
224.0,217.0,2.0
218.0,145.0,2.0
268.0,217.0,1.0
259.0,251.0,2.0
230.0,272.0,2.0
184.0,285.0,2.0
100.0,97.0,0.0
284.0,200.0,2.0
156.0,173.0,2.0
182.0,180.0,1.0
195.0,260.0,1.0
45.0,9.0,0.0
110.0,126.0,2.0
188.0,253.0,2.0
207.0,47.0,0.0
234.0,267.0,2.0
0.0,110.0,1.0
113.0,83.0,0.0
163.0,113.0,1.0
133.0,21.0,1.0
110.0,69.0,0.0
195.0,216.0,2.0
273.0,65.0,1.0
264.0,245.0,2.0
156.0,215.0,1.0
182.0,174.0,1.0
176.0,264.0,2.0
56.0,213.0,2.0
121.0,258.0,2.0
131.0,62.0,0.0
146.0,90.0,2.0
160.0,128.0,0.0
37.0,155.0,2.0
53.0,80.0,0.0
142.0,298.0,2.0
15.0,85.0,0.0
222.0,112.0,2.0
76.0,272.0,2.0
95.0,69.0,0.0
252.0,280.0,2.0
173.0,161.0,1.0
177.0,197.0,2.0
109.0,281.0,2.0
268.0,247.0,1.0
98.0,89.0,2.0
287.0,159.0,1.0
97.0,118.0,2.0
221.0,213.0,1.0
82.0,266.0,2.0
195.0,292.0,1.0
76.0,34.0,0.0
66.0,191.0,2.0
150.0,293.0,2.0
0.0,269.0,1.0
98.0,246.0,2.0
285.0,222.0,2.0
155.0,119.0,2.0
250.0,191.0,2.0
154.0,150.0,2.0
144.0,74.0,2.0
247.0,273.0,1.0
139.0,12.0,0.0
295.0,31.0,2.0
291.0,295.0,2.0
66.0,161.0,1.0
5.0,45.0,0.0
4.0,148.0,0.0
273.0,219.0,1.0
215.0,191.0,2.0
131.0,157.0,2.0
217.0,249.0,2.0
210.0,31.0,1.0
82.0,225.0,2.0
63.0,247.0,1.0
99.0,43.0,2.0
64.0,23.0,0.0
73.0,32.0,0.0
267.0,20.0,2.0
214.0,217.0,1.0
257.0,219.0,2.0
248.0,269.0,2.0
223.0,278.0,1.0
158.0,140.0,2.0
175.0,272.0,1.0
117.0,223.0,2.0
84.0,58.0,2.0
101.0,220.0,2.0
82.0,16.0,0.0
176.0,131.0,2.0
221.0,233.0,1.0
14.0,14.0,1.0
229.0,219.0,2.0
170.0,24.0,2.0
206.0,104.0,1.0
267.0,285.0,2.0
281.0,175.0,2.0
234.0,32.0,2.0
242.0,104.0,2.0
173.0,153.0,2.0
280.0,262.0,2.0
65.0,263.0,2.0
202.0,260.0,1.0
66.0,289.0,2.0
247.0,158.0,1.0
72.0,100.0,0.0
37.0,117.0,1.0
234.0,91.0,1.0
233.0,273.0,1.0
166.0,204.0,2.0
143.0,99.0,2.0
56.0,86.0,2.0
43.0,54.0,0.0
29.0,165.0,0.0
205.0,208.0,1.0
48.0,3.0,0.0
255.0,231.0,2.0
108.0,4.0,0.0
130.0,293.0,1.0
146.0,158.0,2.0
16.0,58.0,0.0
98.0,105.0,2.0
237.0,136.0,2.0
140.0,277.0,1.0
27.0,232.0,0.0
102.0,197.0,2.0
74.0,47.0,0.0
149.0,210.0,2.0
133.0,15.0,2.0
41.0,170.0,2.0
183.0,97.0,0.0
195.0,112.0,1.0
77.0,275.0,1.0
163.0,161.0,2.0
194.0,53.0,2.0
109.0,171.0,2.0
50.0,120.0,0.0
98.0,136.0,2.0
298.0,298.0,2.0
134.0,3.0,0.0
3.0,115.0,0.0
62.0,162.0,0.0
72.0,54.0,0.0
175.0,298.0,2.0
123.0,24.0,0.0
272.0,237.0,1.0
66.0,258.0,2.0
122.0,195.0,1.0
4.0,260.0,1.0
119.0,52.0,1.0
80.0,3.0,0.0
156.0,252.0,1.0
141.0,283.0,2.0
101.0,273.0,1.0
178.0,137.0,1.0
240.0,29.0,0.0
139.0,49.0,2.0
122.0,299.0,1.0
3.0,283.0,0.0
32.0,72.0,2.0
253.0,217.0,2.0
212.0,167.0,2.0
88.0,248.0,2.0
200.0,11.0,2.0
139.0,168.0,2.0
257.0,185.0,2.0
61.0,238.0,2.0
30.0,299.0,1.0
139.0,27.0,0.0
176.0,103.0,0.0
258.0,4.0,2.0
254.0,86.0,2.0
279.0,23.0,2.0
61.0,194.0,2.0
91.0,164.0,1.0
45.0,51.0,0.0
276.0,285.0,2.0
248.0,167.0,2.0
250.0,117.0,1.0
134.0,110.0,2.0
87.0,224.0,2.0
74.0,259.0,2.0
234.0,90.0,2.0
219.0,154.0,2.0
27.0,17.0,0.0
251.0,149.0,2.0
278.0,3.0,0.0
277.0,166.0,2.0
162.0,298.0,2.0
72.0,74.0,0.0
69.0,289.0,2.0
146.0,80.0,1.0
83.0,6.0,0.0
68.0,232.0,2.0
281.0,47.0,2.0
13.0,146.0,2.0
268.0,130.0,1.0
103.0,131.0,2.0
120.0,91.0,2.0
19.0,226.0,0.0
77.0,221.0,1.0
129.0,93.0,0.0
187.0,19.0,2.0
44.0,223.0,1.0
53.0,183.0,2.0
279.0,194.0,2.0
161.0,171.0,1.0
104.0,279.0,2.0
229.0,49.0,2.0
275.0,183.0,2.0
67.0,199.0,2.0
91.0,185.0,2.0
189.0,215.0,1.0
174.0,53.0,0.0
172.0,111.0,0.0
28.0,193.0,2.0
1.0,165.0,0.0
282.0,45.0,2.0
126.0,244.0,1.0
44.0,241.0,2.0
18.0,179.0,2.0
236.0,263.0,2.0
203.0,6.0,1.0
218.0,187.0,1.0
167.0,208.0,1.0
293.0,267.0,2.0
161.0,285.0,1.0
201.0,6.0,2.0
176.0,2.0,0.0
235.0,31.0,2.0
77.0,243.0,2.0
20.0,223.0,2.0
172.0,293.0,2.0
120.0,28.0,1.0
80.0,126.0,1.0
267.0,63.0,1.0
193.0,1.0,2.0
7.0,208.0,2.0
175.0,270.0,1.0
154.0,68.0,2.0
299.0,254.0,2.0
150.0,48.0,0.0
64.0,72.0,0.0
299.0,13.0,1.0
214.0,2.0,0.0
112.0,241.0,1.0
287.0,135.0,2.0
103.0,156.0,2.0
190.0,271.0,2.0
247.0,145.0,1.0
222.0,115.0,2.0
252.0,154.0,2.0
70.0,163.0,1.0
112.0,58.0,2.0
243.0,244.0,2.0
52.0,255.0,1.0
244.0,128.0,2.0
22.0,199.0,2.0
286.0,116.0,2.0
274.0,142.0,2.0
174.0,73.0,0.0
165.0,156.0,1.0
190.0,121.0,2.0
56.0,126.0,1.0
173.0,125.0,2.0
50.0,163.0,2.0
81.0,63.0,2.0
101.0,157.0,0.0
92.0,232.0,2.0
270.0,126.0,2.0
156.0,144.0,2.0
233.0,124.0,1.0
22.0,144.0,0.0
258.0,151.0,2.0
73.0,4.0,0.0
231.0,255.0,2.0
215.0,224.0,1.0
225.0,231.0,1.0
277.0,167.0,2.0
196.0,260.0,1.0
103.0,91.0,1.0
69.0,209.0,0.0
203.0,77.0,1.0
169.0,115.0,2.0
296.0,130.0,1.0
98.0,130.0,2.0
93.0,209.0,2.0
104.0,172.0,2.0
209.0,48.0,2.0
18.0,291.0,1.0
262.0,4.0,2.0
246.0,132.0,2.0
31.0,57.0,0.0
71.0,43.0,0.0
115.0,8.0,0.0
176.0,258.0,2.0
5.0,12.0,0.0
129.0,40.0,0.0
43.0,227.0,1.0
116.0,131.0,2.0
289.0,173.0,2.0
245.0,240.0,1.0
230.0,210.0,1.0
124.0,124.0,0.0
289.0,238.0,2.0
204.0,17.0,1.0
293.0,102.0,2.0
209.0,116.0,2.0
209.0,254.0,2.0
88.0,185.0,2.0
110.0,223.0,2.0
44.0,256.0,2.0
209.0,152.0,2.0
177.0,294.0,2.0
224.0,207.0,2.0
25.0,8.0,0.0
2.0,110.0,0.0
158.0,235.0,2.0
215.0,276.0,2.0
143.0,186.0,1.0
123.0,231.0,2.0
199.0,120.0,2.0
267.0,247.0,2.0
262.0,178.0,1.0
139.0,210.0,1.0
21.0,185.0,1.0
236.0,273.0,1.0
33.0,74.0,0.0
110.0,141.0,0.0
257.0,298.0,1.0
114.0,135.0,1.0
134.0,288.0,2.0
295.0,284.0,2.0
34.0,281.0,2.0
264.0,86.0,2.0
110.0,50.0,0.0
51.0,86.0,0.0
173.0,189.0,2.0
275.0,210.0,2.0
133.0,70.0,2.0
90.0,254.0,2.0
294.0,59.0,2.0
150.0,72.0,0.0
170.0,172.0,2.0
93.0,178.0,2.0
202.0,230.0,1.0
176.0,27.0,2.0
171.0,266.0,2.0
99.0,111.0,0.0
173.0,208.0,1.0
262.0,15.0,2.0
213.0,42.0,2.0
82.0,138.0,2.0
165.0,299.0,1.0
76.0,236.0,1.0
247.0,113.0,1.0
130.0,287.0,1.0
10.0,200.0,0.0
27.0,259.0,2.0
85.0,51.0,0.0
226.0,273.0,1.0
224.0,73.0,2.0
210.0,186.0,1.0
259.0,53.0,2.0
8.0,32.0,0.0
188.0,268.0,2.0
25.0,228.0,2.0
136.0,263.0,2.0
10.0,97.0,2.0
45.0,202.0,2.0
194.0,190.0,2.0
253.0,228.0,2.0
15.0,199.0,2.0
282.0,290.0,2.0
177.0,210.0,2.0
281.0,287.0,2.0
216.0,77.0,1.0
196.0,293.0,2.0
102.0,279.0,2.0
104.0,151.0,2.0
128.0,182.0,1.0
189.0,149.0,1.0
174.0,273.0,1.0
4.0,188.0,0.0
176.0,246.0,2.0
55.0,95.0,0.0
164.0,192.0,2.0
209.0,138.0,2.0
9.0,161.0,1.0
196.0,244.0,1.0
298.0,105.0,2.0
225.0,245.0,2.0
122.0,282.0,1.0
1.0,172.0,1.0
229.0,214.0,2.0
53.0,139.0,0.0
91.0,260.0,1.0
143.0,35.0,2.0
59.0,15.0,0.0
248.0,147.0,1.0
271.0,74.0,2.0
164.0,249.0,2.0
265.0,176.0,1.0
39.0,202.0,2.0
283.0,265.0,2.0
87.0,253.0,2.0
25.0,259.0,1.0
62.0,180.0,0.0
232.0,62.0,0.0
298.0,72.0,2.0
215.0,280.0,1.0
26.0,182.0,1.0
154.0,296.0,1.0
20.0,219.0,0.0
4.0,101.0,0.0
130.0,96.0,2.0
54.0,261.0,2.0
40.0,83.0,0.0
31.0,27.0,0.0
228.0,42.0,2.0
57.0,41.0,0.0
260.0,124.0,2.0
292.0,143.0,2.0
121.0,216.0,2.0
259.0,159.0,1.0
2.0,286.0,2.0
173.0,6.0,0.0
42.0,109.0,2.0
299.0,250.0,1.0
284.0,95.0,2.0
286.0,298.0,2.0
55.0,157.0,2.0
138.0,282.0,2.0
18.0,15.0,0.0
168.0,164.0,2.0
201.0,288.0,2.0
261.0,269.0,2.0
172.0,257.0,2.0
235.0,89.0,2.0
108.0,86.0,0.0
154.0,216.0,2.0
164.0,189.0,1.0
286.0,257.0,1.0
245.0,249.0,1.0
178.0,243.0,2.0
105.0,130.0,1.0
212.0,248.0,2.0
4.0,182.0,2.0
21.0,211.0,2.0
132.0,278.0,2.0
298.0,35.0,1.0
293.0,275.0,2.0
91.0,271.0,2.0
179.0,168.0,1.0
231.0,289.0,1.0
178.0,248.0,2.0
97.0,191.0,2.0
94.0,79.0,0.0
1.0,181.0,0.0
221.0,278.0,2.0
138.0,133.0,2.0
78.0,184.0,1.0
115.0,51.0,0.0
127.0,136.0,1.0
77.0,202.0,2.0
224.0,229.0,2.0
112.0,186.0,1.0
16.0,121.0,0.0
246.0,267.0,1.0
231.0,109.0,1.0
129.0,9.0,0.0
60.0,72.0,0.0
206.0,142.0,2.0
125.0,184.0,2.0
91.0,202.0,1.0
219.0,162.0,2.0
124.0,46.0,0.0
0.0,98.0,1.0
143.0,167.0,2.0
10.0,223.0,0.0
168.0,144.0,2.0
115.0,234.0,1.0
137.0,65.0,2.0
69.0,82.0,0.0
4.0,32.0,0.0
226.0,119.0,2.0
57.0,108.0,0.0
268.0,249.0,2.0
274.0,80.0,2.0
227.0,243.0,2.0
240.0,83.0,2.0
132.0,115.0,0.0
86.0,66.0,0.0
163.0,188.0,1.0
201.0,29.0,2.0
148.0,193.0,2.0
252.0,174.0,1.0
241.0,0.0,1.0
118.0,226.0,1.0
160.0,153.0,2.0
59.0,48.0,0.0
147.0,183.0,2.0
126.0,137.0,2.0
198.0,50.0,0.0
157.0,152.0,2.0
207.0,159.0,2.0
63.0,226.0,2.0
259.0,270.0,1.0
151.0,81.0,1.0
43.0,162.0,0.0
158.0,242.0,2.0
47.0,19.0,0.0
196.0,255.0,1.0
265.0,294.0,2.0
96.0,71.0,0.0
11.0,12.0,0.0
243.0,127.0,2.0
128.0,57.0,0.0
133.0,240.0,2.0
234.0,258.0,2.0
257.0,288.0,2.0
188.0,151.0,2.0
6.0,36.0,0.0
243.0,175.0,1.0
298.0,102.0,2.0
215.0,171.0,2.0
60.0,169.0,2.0
252.0,210.0,2.0
51.0,43.0,0.0
130.0,30.0,1.0
161.0,219.0,1.0
71.0,41.0,0.0
208.0,242.0,1.0
154.0,117.0,2.0
45.0,280.0,2.0
88.0,272.0,2.0
273.0,147.0,1.0
137.0,47.0,0.0
227.0,283.0,2.0
288.0,72.0,2.0
97.0,292.0,2.0
14.0,156.0,1.0
276.0,276.0,2.0
133.0,296.0,1.0
131.0,274.0,2.0
93.0,6.0,0.0
90.0,62.0,0.0
95.0,234.0,1.0
0.0,49.0,2.0
287.0,219.0,1.0
230.0,168.0,2.0
233.0,298.0,2.0
190.0,208.0,2.0
123.0,287.0,2.0
182.0,39.0,1.0
143.0,105.0,2.0
41.0,147.0,2.0
255.0,283.0,2.0
83.0,71.0,0.0
206.0,218.0,2.0
280.0,196.0,1.0
4.0,54.0,0.0
148.0,84.0,1.0
133.0,42.0,1.0
262.0,106.0,2.0
39.0,268.0,1.0
99.0,35.0,1.0
271.0,245.0,1.0
71.0,81.0,0.0
94.0,45.0,0.0
36.0,144.0,0.0
56.0,183.0,1.0
239.0,154.0,2.0
193.0,24.0,2.0
270.0,287.0,1.0
220.0,242.0,2.0
154.0,264.0,1.0
98.0,186.0,1.0
146.0,54.0,0.0
239.0,102.0,2.0
236.0,239.0,1.0
25.0,199.0,0.0
243.0,196.0,2.0
62.0,118.0,0.0
289.0,216.0,2.0
19.0,118.0,0.0
148.0,227.0,2.0
292.0,251.0,2.0
284.0,208.0,1.0
3.0,71.0,0.0
110.0,89.0,0.0
42.0,288.0,1.0
221.0,200.0,1.0
173.0,212.0,1.0
198.0,270.0,1.0
3.0,124.0,0.0
35.0,287.0,1.0
183.0,231.0,1.0
201.0,125.0,2.0
285.0,147.0,2.0
183.0,77.0,2.0
33.0,268.0,1.0
219.0,44.0,1.0
290.0,115.0,1.0
56.0,131.0,2.0
131.0,221.0,2.0
235.0,179.0,1.0
35.0,276.0,2.0
164.0,13.0,2.0
191.0,272.0,2.0
86.0,245.0,1.0
111.0,245.0,2.0
266.0,229.0,1.0
22.0,81.0,0.0
202.0,172.0,2.0
273.0,108.0,2.0
185.0,140.0,2.0
171.0,276.0,2.0
112.0,242.0,2.0
44.0,33.0,0.0
209.0,187.0,2.0
229.0,26.0,2.0
128.0,38.0,0.0
208.0,77.0,2.0
117.0,209.0,2.0
88.0,6.0,0.0
58.0,9.0,0.0
161.0,251.0,1.0
135.0,175.0,2.0
54.0,205.0,0.0
122.0,174.0,2.0
199.0,240.0,1.0
28.0,217.0,2.0
253.0,215.0,2.0
40.0,190.0,0.0
52.0,130.0,2.0
192.0,141.0,2.0
259.0,97.0,2.0
147.0,193.0,2.0
95.0,138.0,1.0
15.0,108.0,0.0
272.0,226.0,2.0
209.0,69.0,0.0
43.0,298.0,2.0
172.0,133.0,1.0
44.0,137.0,0.0
66.0,240.0,2.0
86.0,265.0,2.0
138.0,196.0,2.0
247.0,146.0,1.0
191.0,260.0,2.0
212.0,202.0,1.0
135.0,282.0,2.0
57.0,93.0,0.0
150.0,98.0,2.0
107.0,141.0,2.0
110.0,182.0,1.0
223.0,161.0,2.0
283.0,276.0,2.0
281.0,25.0,2.0
292.0,35.0,2.0
221.0,121.0,2.0
121.0,190.0,2.0
243.0,280.0,1.0
29.0,112.0,2.0
22.0,149.0,0.0
114.0,223.0,1.0
233.0,87.0,2.0
23.0,51.0,0.0
129.0,31.0,0.0
288.0,206.0,2.0
207.0,260.0,1.0
98.0,170.0,1.0
6.0,40.0,0.0
124.0,64.0,0.0
210.0,209.0,2.0
221.0,33.0,2.0
226.0,130.0,1.0
268.0,208.0,1.0
134.0,237.0,1.0
22.0,272.0,2.0
131.0,47.0,0.0
152.0,195.0,2.0
42.0,80.0,1.0
23.0,9.0,0.0
0.0,157.0,2.0
116.0,295.0,2.0
245.0,127.0,1.0
179.0,264.0,2.0
215.0,175.0,2.0
153.0,272.0,2.0
18.0,162.0,2.0
72.0,193.0,0.0
143.0,220.0,2.0
149.0,40.0,0.0
206.0,185.0,2.0
223.0,26.0,1.0
18.0,203.0,1.0
102.0,275.0,2.0
16.0,264.0,2.0
281.0,187.0,2.0
218.0,42.0,2.0
217.0,171.0,2.0
206.0,155.0,2.0
210.0,192.0,2.0
139.0,250.0,2.0
194.0,130.0,2.0
219.0,157.0,2.0
43.0,157.0,0.0
112.0,165.0,1.0
294.0,50.0,1.0
204.0,237.0,2.0
272.0,156.0,2.0
127.0,49.0,2.0
224.0,84.0,2.0
266.0,77.0,1.0
45.0,144.0,0.0
265.0,111.0,2.0
254.0,161.0,2.0
270.0,52.0,1.0
260.0,246.0,1.0
278.0,64.0,2.0
286.0,258.0,2.0
180.0,127.0,2.0
22.0,177.0,0.0
150.0,254.0,2.0
218.0,277.0,2.0
222.0,182.0,1.0
62.0,148.0,0.0
3.0,123.0,0.0
197.0,201.0,1.0
247.0,234.0,1.0
173.0,35.0,2.0
216.0,264.0,2.0
94.0,215.0,2.0
283.0,174.0,2.0
22.0,54.0,0.0
22.0,46.0,0.0
273.0,2.0,1.0
67.0,20.0,0.0
199.0,117.0,2.0
192.0,63.0,1.0
40.0,112.0,2.0
252.0,169.0,1.0
104.0,164.0,1.0
189.0,100.0,2.0
91.0,8.0,2.0
173.0,112.0,1.0
146.0,178.0,2.0
109.0,252.0,1.0
42.0,185.0,1.0
140.0,184.0,2.0
293.0,280.0,1.0
6.0,57.0,0.0
294.0,169.0,1.0
40.0,241.0,2.0
139.0,232.0,2.0
157.0,245.0,1.0
86.0,296.0,2.0
278.0,193.0,2.0
2.0,133.0,2.0
19.0,15.0,0.0
86.0,134.0,2.0
241.0,203.0,2.0
294.0,122.0,2.0
181.0,126.0,2.0
141.0,259.0,1.0
176.0,53.0,2.0
285.0,129.0,2.0
142.0,12.0,0.0
298.0,174.0,2.0
278.0,73.0,2.0
228.0,62.0,2.0
180.0,35.0,2.0
258.0,135.0,2.0
210.0,156.0,1.0
25.0,46.0,0.0
250.0,46.0,0.0
91.0,70.0,2.0
186.0,55.0,2.0
207.0,187.0,2.0
288.0,47.0,2.0
296.0,234.0,1.0
163.0,64.0,0.0
182.0,243.0,1.0
299.0,153.0,1.0
65.0,133.0,1.0
292.0,295.0,2.0
193.0,204.0,2.0
269.0,258.0,2.0
242.0,155.0,2.0
262.0,105.0,1.0
251.0,104.0,1.0
183.0,229.0,2.0
286.0,20.0,1.0
216.0,233.0,2.0
74.0,125.0,0.0
208.0,159.0,2.0
54.0,44.0,0.0
182.0,114.0,1.0
5.0,111.0,0.0
295.0,288.0,1.0
294.0,20.0,1.0
93.0,82.0,0.0
105.0,231.0,2.0
156.0,70.0,2.0
30.0,212.0,2.0
67.0,57.0,0.0
187.0,175.0,1.0
232.0,197.0,2.0
184.0,91.0,1.0
183.0,184.0,2.0
38.0,233.0,2.0
198.0,247.0,2.0
127.0,201.0,2.0
44.0,156.0,2.0
273.0,216.0,2.0
69.0,164.0,0.0
247.0,46.0,1.0
211.0,215.0,2.0
73.0,135.0,2.0
180.0,291.0,2.0
277.0,35.0,1.0
250.0,83.0,2.0
175.0,211.0,1.0
126.0,287.0,1.0
46.0,25.0,0.0
134.0,51.0,0.0
119.0,48.0,1.0
87.0,270.0,2.0
279.0,236.0,2.0
205.0,242.0,2.0
107.0,146.0,2.0
170.0,257.0,1.0
168.0,137.0,1.0
98.0,110.0,2.0
54.0,240.0,2.0
288.0,78.0,1.0
